sentence1	sentence2	label
deputy marshal heck thomas remembered bob dalton as the most accurate shot he had ever seen .	the deputy marshal bob dalton remembered heck thomas as the most accurate shot he had ever seen .	0
"the concept of a redistributive system is at least as old as the concept of pharaoh , which means "" royal house "" and describes the large palace ."	"the concept of a redistributive system is at least as old as the concept of pharaoh , which means "" great house "" and describes the royal palace ."	0
azerbaijan has a largely non-observant country of the shia population with a sunni minority .	azerbaijan is a largely sunni - shia population with a non-observant minority .	0
born in parkesburg , pennsylvania , scott was buried in chester county , pennsylvania .	scott was born in parkesburg , pennsylvania , and was buried in chester county , pennsylvania .	1
he died in 1879 in bannock county , idaho , us . jefferson hunt is buried at the red rock cemetery in oxford , idaho .	he died in 1879 in oxford , idaho , jefferson hunt was buried at the red rock cemetery in bannock county , idaho , usa .	0
currently she is working on a critical anthology of neo-latin texts .	currently she is working on a neolatin anthology of critical texts .	0
in 2012 , he went to canada to play with london city in the canadian soccer league , where he returned to serbia to play with srem jakovo and jedinstvo surčin .	he returned to canada in 2012 to play with london city in the canadian soccer league , where he went to serbia to play with srem jakovo and jedinstvo surčin .	0
he married elizabeth ( 1770 -- 1845 ) , the youngest daughter of peter dobree of beauregarde , guernsey .	he married peter dobree ( 1770 - 1845 ) , youngest daughter of elizabeth of beauregarde , guernsey .	0
when russ asked him to play guitar in the new band , aaron agreed to .	when aaron asked him to play guitar in the new band , russ agreed .	0
luodong forest railway was commissioned in 1920 and connected to the taiping mountain forest railway in 1924 .	the mountain railway of taiping was commissioned in 1920 and connected to the luodong forest railway in 1924 .	0
kennell was born in colorado springs , colorado , and spent her early years between the rockies and dunedin , florida .	kennell was born in dunedin , florida . she spent her early years going back and forth between the rockies and colorado springs , colorado .	0
the song was written by bryan adams and had already been recorded by melanie c in 1999 .	the song was written by melanie c and was already recorded in 1999 by bryan adams .	0
with a strong start to the season and the new arise racing team bringing new cars and new competition to the series it brought 3 great races .	with a strong start to the season and the new arise racing team , which brought new cars and great competition to the series , it brought three new races .	0
back in england , watson beat benny sharkey before suffering only the fifth defeat of his career when he was disqualified against sonny lee for a low blow .	back in england , watson beat benny sharkey before he suffered just the fifth defeat of his career when he was disqualified for a low blow against sonny lee .	1
the garden is called because it was planned around the area where a monumental hanging tank was built with a circular base .	the garden is so called because it was built around the area where a monumental suspended tank with a circular shaped base was planned .	0
l ' ; estany is a municipality in the province of catalonia , spain and autonomous community of barcelona .	l ' ; estany is a municipality in the province of barcelona and autonomous community of catalonia , spain .	0
although the use of a vertical stabilizer is most common , it is possible to obtain directional stability with no discrete vertical stabilizer .	although the most common use of a vertical stabilizer , it is possible to obtain directional stability without discrete vertical stabilizer .	1
she sailed on 23 october for gold coast , from where she departed on 25 october for takoradi , monrovia , liberia , which was reached on 28 october .	she sailed to gold coast on 23 october , from where she left for takoradi , monrovia , liberia on 25 october , which was reached on 28 october .	1
she is a specialist in west indian landscape painting and the visual culture of british colonialism and of british slavery .	she is a specialist in british landscape painting and the visual culture of british colonialism and west indian slavery .	0
this is also a shearing effect : when the focal length is larger , the shear effect is smaller .	this is also a shearing effect : when the focal length is larger , the shearing effect is smaller .	1
after trepales in italy and juf in switzerland it is the third highest village in europe .	it is the third highest village in europe , after trepalle in italy and juf in switzerland .	1
in 1964 , he finished ninth in the downhill contest and fourth in the giant slalom competition .	in 1964 , he placed ninth in the downhill and fourth in the giant slalom competition .	1
other popular options that can be reformulated as the rainbow option are spread and exchange options .	other popular options that can be spread as a rainbow option are reformulated and exchange options .	0
"the single hardcover "" definitive edition "" was also published :"	"also the single hardcover "" definitive edition "" was published :"	1
inorganic liquids include water , magma , many solvents and inorganic non-watery acids .	inorganic liquids include water , magma , inorganic nonaqueous solvents and many acids .	0
renovations in 2007 have replaced the front entrance with a modern design that mimics the original façade and the higher original roof is now a simpler metal roof structure .	renovations in 2007 have replaced the original entrance with a modern design that mimics the original façade and the taller front roof is now a simpler metal roof structure .	0
vladimir burliuk was born on march 15 , 1886 in kharkiv , the younger brother of david burliuk .	wladimir burliuk was born on march 15 , 1886 in kharkiv , the younger brother of david burliuk .	1
strikingly , both childless parents were judged as less competent for the job than male and female applicants .	strikingly , both childless parents were judged to be less competent for the job than male and female applicants .	1
in 2017 , will hammer stands in the 89th district , terry hurst in the 20th district , and michael millner in the 22nd district .	candidates running in 2017 include will hammer , in the 89th district ; terry hurst in the 20th district ; and michael millner in the 22nd district .	0
it also opened for shiatzy chen , yves saint laurent , karl lagerfeld and alexander mcqueen , and closed for prada , kostum national and louis vuitton .	she also closed for shiatzy chen , yves saint laurent , karl lagerfeld and alexander mcqueen , and opened for prada , costume national and louis vuitton .	0
"the "" houston chronicle "" is the citywide newspaper , "" midtown paper "" is a local newspaper ."	"the "" houston chronicle "" is the local newspaper . the "" midtown paper "" is a citywide area newspaper ."	0
after receiving a joint nobel prize with her husband pierre in 1903 , marie curie won a second nobel prize for chemistry in 1911 .	after receiving a second nobel prize in 1903 with her husband pierre , marie curie won the nobel prize for chemistry in 1911 .	0
this is an original literary work , based on the autobiographical story .	this is an autobiographical work that is based on the original literary story .	0
it is run at haydock park over a distance of about 1 mile 7 ½ furlongs , and during its running there are nine hurdles to be jumped .	it jumped at haydock park over a distance of about 1 mile 7 ½ furlongs , and there are nine hurdles to run during its course .	0
"the time setting of "" leave it to beaver "" is contemporary with its production -- the early 1950s and the late 1960s ."	"the time setting of "" leave it to beaver "" is contemporary with its production -- the early 1950s and the late 1960 's ."	1
abbie carmichael ( played by angie harmon ) replaced season 8 's jamie ross ( carey lowell ) in the role of assistant district attorney .	abbie carmichael ( played by angie harmon ) replaced the season 8 jamie ross ( carey lowell ) in the role of assistant district attorney .	1
graham bayne ( born august 22 , 1979 ) is a scottish football professional who also plays with elgin city , where he is currently assistant manager .	graham bayne ( born 22 august 1979 ) is a scottish professional footballer who also plays for elgin city , where he is currently assistant manager .	1
i and junior wimbledon - champion jiří veselý in round 1 of the individual , and won gold in double the boys with the czech partner márton fucsovics .	1 and junior wimbledon champion márton fucsovics in round 1 of the singles , and won gold in the boys ' doubles with czech partner jiří veselý .	0
in 1967 she moved to italy from konstanz .	from konstanz , germany she moved to italy in 1967 .	1
the change from thirty to forty nights does not reflect a change in the knowledge of moses , but only a change in knowledge that god possessed .	the change from thirty nights to forty nights do not reflect a change in moses 's knowledge , but only a change in the knowledge that god possessed .	1
many , many provinces and states organise national championship tournaments , and the highest age groups in canada and the usa also participate in regional and provincial championships .	many provinces and states organize national championship tournaments , and the highest age groups in canada and usa , also participate in regional and provincial championships .	1
sparrow convinces turner that elizabeth can be freed with the magic compass to find the chest .	sparrow convinces elizabeth that turner can be freed by using the magic compass to find the chest .	0
he played in 2007 in chicago lollapalooza , and in 2008 at los angeles at the fuckyeah festival .	he played lollapalooza in chicago in 2007 , and the fuckyeah festival in los angeles in 2008 .	1
he lived in italy for ten years and won the classic bardolino race in turin for six years in a row from 2001 to 2006 .	he lived ten years in turin , italy , and won the classic race of bardolino in italy for six years in a row from 2001 to 2006 .	0
the zlagna river is a tributary of the timiş river in romania .	zlagna river is a tributary of the river timiş in romania .	1
on 5 july 1846 , he married elisabeth klein , ( 1828 -- 1899 ) , daughter of the composer bernhard klein and great-granddaughter of friedrich nicolai .	on july 5 , 1846 , he married elisabeth klein , ( 1828 -- 1899 ) , daughter of the composer bernhard klein and great-grandmother of friedrich nicolai .	1
many agencies of the central government are located in taipei city due to its proximity to the capital new taipei city .	many central government agencies are located in the city of taipei , because of its proximity to the capital , new taipei city .	1
another series of hidden concepts used by mahayana - buddhists are the four hermeneutical intentions ( abhipraya ) and the four special intentions ( abhisamdhi ) .	another set of hermeneutical concepts used by mahayana buddhists are the four special intentions ( abhipraya ) and the four hidden intentions ( abhisamdhi ) .	0
some of the company documents were secured by victor jaques , the former secretary of ina jorgensen , who had fled abroad .	some of the company documents were secured by ina jorgensen , the former secretary of victor jaques , who had fled abroad .	0
ma smith is widow with two of her own children : will and dora smith .	dora smith is widow with two of her own children : will and ma smith .	0
all of the songs are written by chaitanya and composed by s. narayan .	all the songs are composed by chaitanya and written by s. narayan .	0
the regiment was re-established in november 2013 , again at florina , after the 9th infantry brigade ( former 9th infantry division ) was moved to kozani .	the regiment was re-established in november 2013 in florina after the 9th infantry brigade ( former 9th infantry division ) moved to kozani .	1
"the thakurgaon stadium is located at "" thakurgaon "" , thakurgaon inter district bus station , bangladesh ."	"thakurgaon stadium is located at the "" thakurgaon "" , thakurgaon inter district bus terminal , bangladesh ."	1
the southern area contains the tara mountains and the northern area consists of open plains along the coast , and the city proper .	the southern area contains the tara mountains and the northern area consists of open plains along the coast and the actual city .	1
the arbatel de magia veterum was a ceremonial grimoire of renaissance latin magic published in 1575 in switzerland .	the arbatel de magia veterum was a ceremonial grimoire of the latin renaissance - magic that was published in switzerland in 1575 .	1
route 136 is a cross-regional service connecting the lower districts of north shore , forest and northern beaches .	route 136 is a cross-regional service connecting the lower north shore , forest and northern beaches districts .	1
he also encountered theodoros kolokotronis , whom he came to admire later .	he also met theodoros kolokotronis , whom he later came to admire .	1
these modern forms are now dominant in modern western archery ; traditional bows are in a minority .	these traditional forms are now dominant in modern archery , modern western arches are in a minority .	0
during his stay in nwa bloom and bull pain , nick dinsmore called rob conway for the nwa ovw southern tag team title challenged in a no - contest .	during his stay in nwa bloom , bull pain challenged rob conway & nick dinsmore for the nwa ovw southern tag team titles ending in a no contest .	0
rastafarian writer , dub poet and british jamaican benjamin zephaniah described the group of women as	the british jamaican writer , dub - poet and rastafari benjamin zephaniah described the group of women as	0
on october 13 , 2010 , the atlanta braves announced that fredi gonzález would replace braves ' manager bobby cox as team manager in 2011 .	on october 13 , 2010 , the atlanta braves announced that bobby cox would replace long-time braves manager fredi gonzález as manager of the team in 2011 .	0
wine country is located in the cloverdale , as part of the alexander valley ava .	wine country is located in the cloverdale , being part of the alexander valley ava .	1
martina hingis defeated venus williams 6 -- 3 , 6 -- 4	martina hingis defeated venus williams 6 - 3 , 6 -- 4	1
in london production , the role of jerome pradon was played , and the role was taken over by robbie scotcher on june 23 , 2008 .	in london production , the role of robbie scotcher was played and the role was taken over by jerome pradon on 23 june 2008 .	0
stephen samuel munson ( missionary ) and stephen johnson went to bangkok and sumatra .	samuel munson ( missionary ) and stephen johnson went to bangkok and sumatra .	1
in 2008 , rice played a tour with maria taylor of azure ray and co-headlined los angeles ' sunset junction festival .	in 2008 , rice played a tour with maria taylor of azure ray and played the sunset junction festival in los angeles .	0
the protein and gene identifiers are integrated from genecards ( with moped cross-referenced ) , genbank , refseq , uniprot , wormbase and saccharomyces genome database ( sgd ) .	protein and gene identifiers are cross-referenced from genecards ( integrated with moped ) , genbank , refseq , uniprot , wormbase , and saccharomyces genome database ( sgd ) .	0
he is married to gordana , with whom he has a son , dejan ( born 1990 ) and daughter , daniella ( born 1996 ) .	he is married to gordana , with whom he has a son , dejan ( born 1990 ) and his daughter , daniella ( born 1996 ) .	1
this name refers to either the gawler river ( which starts at the confluence of the south para river and the north para river ) or the little para river .	this name refers to either the gawler river ( which starts at the confluence of the south para river and north para river ) or the little para river .	1
eventually , spartan met with ibm offices in ottawa to begin developing a relationship to bridge the previous gap between geographic data and computer services .	spartan finally met with ibm offices in ottawa to begin developing a relationship to bridge the geographic gap between computer data and previous services .	0
the airline transferred all operations from don mueang international airport to suvarnabhumi airport effective from 1 october , 2012 .	effective october 1 , 2012 , the airline has moved all operations from suvarnabhumi airport to don mueang international airport .	0
kotc 36 : albuquerque , new mexico , united states , an event was held on may 15 , 2004 at sky city casino in albuquerque .	kotc 36 : albuquerque was an event held on may 15 , 2004 at sky city casino in albuquerque , new mexico , usa .	0
the academy consists of a central hall , east wing , west wing and garden .	the academy consists of eastern hall , central wing , west wing and a garden .	0
justice frank murphy wrote a dissenting opinion joined by justice hugo black and justice william o. douglas .	justice frank murphy wrote a dissenting opinion , associated by justice hugo black and justice william o. douglas .	1
the present ( from 2013 to 2017 ) mayor is fernando nogueira , elected by the pence ( independent movement ) . the municipal holiday is october 1 .	the current mayor ( from 2013 to 2017 ) is fernando nogueira , elected by the pence ( municipal movement ) , the independent holiday is october 1 .	0
alma peter crane and connie chandler were nominated by the independent party of utah , where crane and chandler received 1,101 votes .	the independent party of utah nominated alma peter crane and connie chandler . crane and chandler received 1,101 votes .	1
al khubah is a village in saudi arabia , in the south-western province of jizan .	al khubah is a village in jizan province , in south-western saudi arabia .	0
"he was asked for his opinion about the books "" mission to moscow "" by joseph e. davies and "" one world "" by wendell willkie ."	"he was asked about his opinions on the books "" mission to moscow "" by wendell willkie and "" one world "" by joseph e. davies ."	0
route 309 is a canton state highway in the northwestern connecticut suburbs running from hartford to simsbury .	route 309 runs a canton state highway in the northwestern connecticut suburbs from hartford to simsbury .	1
in 1995 , thousands of serb refugees from kosovo were settled in croatia , which further worsened relations between the two communities .	in 1995 , thousands of serb refugees were settled in kosovo from croatia , which further deteriorated relations between the two communities .	0
elliott gould was not exactly my idea of philip marlowe , but however , we were there .	philip marlowe was not exactly my idea of elliott gould , but anyway there we were .	0
it is located close to the old iloilo airport at 113 r. mapa street in the mandurriao district of iloilo city .	it is located near old iloilo airport at 113 r. mapa street in the mandurriao district of the city of iloilo .	1
in bioinformatics , inverted indexes for the sequence assembly of short fragments of sequenced dna are very important .	in bioinformatics , inverted indexes are very important in the sequence assembly of short fragments of sequenced dna .	1
colombres is one of three parishes ( administrative districts ) in ribadedeva , a municipality in the province and autonomous community of asturias , northern spain .	colombres is one of three parishes ( administrative divisions ) in asturias , a municipality within the province and autonomous community of ribadedeva , in northern spain .	0
the new york and erie railroad completed their route between piermont and dunkirk in 1851 , new york via hornell and salamanca .	the new york and erie railroad completed their route between hornell and dunkirk in 1851 , new york via piermont and salamanca .	0
the initial h block ( former isolation ward ) was designed by leighton irwin , in conjunction with the first major works on the relocated hospital site .	the former h block ( initial isolation ward ) was designed by leighton irwin in conjunction with the first major works on the relocated hospital area .	0
liparulo was born in west point , utah . he attended weber state university in new york .	born in west point , new york , liparulo attended weber state university in utah .	0
wolff rejected impressionism , although he occasionally praised individual works from this school .	wolff opposed impressionism , although occasionally he praised individual works from this school .	1
it was published by kids can press in 1985 and was printed by everbest in hong kong .	it was printed by kids can press in 1985 and published by everbest in hong kong .	0
""" it had to be sexy and provocative , but in a long , sexy , slender way ."	""" it had to be long , sexy , sleek , but in a sexy and provocative way "" ."	0
the mesoscopic weighting function for the wavelength formula 1 can be written as a weighted sum ;	the mesoscopic weighting function at wavelength formula _ 1 can be written as the weighted sum ,	1
the architect was c. morgan , mr. j. verhoewe the contractor and mr. j. dey , chairman of the action committee .	mr. c. morgan was the architect , mr. j.d . verhoewe the contractor and mr. j. dey , chairman of the action committee .	1
here two more sons were born : 1882 louis and 1884 fred .	here were two other sons born : fred in 1882 and louis in 1884 .	0
the river urechioiu is a tributary of the river sitna in romania .	the river sitna is a tributary of the river urechioiu in romania .	0
he was captured , with 18 other murdered soe officers , at the gross-rosen concentration camp in lower silesia in july or august 1944 .	in july or august 1944 , he was captured in lower silesia with 18 other murdered soe officers in the groß-rosenen concentration camp .	1
trujillo has incorporated in his canvases elements of contemporary art and local figures in a very hieratic style .	trujillo has incorporated in his canvases elements of local art and hieratic figures in a very contemporary style .	0
the company is one of the oldest german companies still in activity , founded by brazilian brothers bruno and hermann hering , in 1880 .	the company is one of the oldest still active brazilian companies , founded in 1880 by the german brothers bruno and hermann hering .	0
new york 's initial possession of parts of maine ensured a close relationship with other new england colonies like vermont and a continuing new england influence on the colony .	new york 's initial possession of parts of vermont ensured a close relationship with other new england colonies like maine and a sustained new england influence in the colony .	0
indy legend gordon johncock , veteran stan fox , and buddy lazier , who made the race for the first time .	indy - legend gordon johncock , veteran stan fox and buddy lazier , who have made the race for the first time .	1
sara varga ( born april 14 , 1982 ) , professionally known as sara varga madeleine jonsson , is a swedish vispop singer , songwriter , author and dj .	sara varga madeleine jonsson ( born 14 april 1982 ) , known professionally as sara varga , is a swedish vispop singer , songwriter , author , and dj .	0
in 1901 , emma goldman winn met in chicago and found in her a lasting ally .	in 1901 , winn met emma goldman in chicago and found in her a permanent ally .	0
"maffie considered him "" one of the greatest ballad organists "" , and jesse crawford also composed music , including the theme for "" house party "" ."	"maffie considered him "" one of the greatest ballad organists "" . jesse crawford also composed music , including the theme for "" house party "" ."	1
jonté buhl ( born april 4 , 1982 ) is a former professional canadian football cornerback who played four seasons for the edmonton eskimos of the canadian football league .	jonté buhl ( born april 4 , 1982 ) is a former canadian professional football player who played for four years at the edmonton eskimos of the canadian football league .	1
he meets kekesfalva 's paralyzed daughter edith and develops subtle affection and deep compassion for her .	he meets kekesfalva 's paralyzed daughter edith and develops deep affection and delicate compassion for her .	0
the current church , built by the bishop of st albans in june 1885 , is not the first to be consecrated in east hanningfield .	the current church , dedicated in june 1885 by the bishop of st. albans , is not the first to be built in east hanningfield .	0
scurria viridula is a species of sea snail , a true limpet , a true gastropod mollusk in the lottiidae family , one of the families of the marine limpets .	scurria viridula is a species of sea snail , a true limpet , a marine gastropod mollusk in the family lottiidae , one of the families of true limpets .	0
in the london production the role was played by robbie scotcher and the role was taken over by jerome pradon on 23 june 2008 .	in london production , the role of robbie scotcher was played and the role was taken on 23 june 2008 by jerome pradon .	1
these medium to large butterflies have black and yellow wings with dark brown spots and a red edge .	these middle to large butterflies have red wings with black and yellow spots and a dark brown edge .	0
in 1933 , the ancient diocese of thinisa in numidia was nominally restored as a catholic titular see of the lowest ( episcopal ) rank .	in 1933 , the ancient diocese of thinisa in numidia was nominally restored as a catholic titular room with the lowest ( episcopal ) rank .	1
greenberg was born in montreal , quebec , in 1930 and has three brothers , harvey , sydney , and ian .	greenberg was born in 1930 in montreal , quebec , and has three brothers , harvey , sydney and ian .	1
in the cast , ron rifkin was represented as dr. harry hyman , amy irving as sylvia gellburg and david dukes as phillip gellburg .	the cast featured ron rifkin as dr. harry hyman , amy irving as sylvia gellburg , and david dukes as phillip gellburg .	1
"jesse crawford considered him "" one of the greatest ballads - organists "" maffie also composed music , including the theme for "" house party "" ."	"maffie considered him "" one of the greatest ballad organists "" . jesse crawford also composed music , including the theme for "" house party "" ."	0
the magistrate of penghu county is the chief executive of the government of penghu .	the magistrate of penghu is the chief executive officer of the penghu county government .	0
in 2009 , it was won by australian ryoichi sekiya , the world champion of the 24-hour race in 2008 , and in 2008 by martin fryer .	in 2009 , it was won by australian ryoichi sekiya , the 2008 world champion of 24-hour racing , and in 2008 by martin fryer .	1
the construction started in the 13th century , and the building was redesigned in the 15th and 17th century .	the construction was started in the 13th century and the building was redesigned in the 15th and 17th centuries .	1
tata steel 's major competitors include arcelormittal , essar steel , jindal steel and power , jsw steel , sail and visa steel .	major competitors of visa steel include arcelormittal , essar steel , jindal steel and power , tata steel , sail and jsw steel .	0
in may 1955 , a new balkan express was started from vienna via graz and belgrade ( excluding bulgaria ) to athens and istanbul .	in may 1955 , a new balkan express was launched from bulgaria to athens and istanbul via vienna ( bypassing graz and belgrade ) .	0
fox played internationally for canada twice , at the 1990 and 1994 fiba world championships .	he played twice internationally for canada at the 1990 and 1994 fiba world championships .	1
born in guadalajara , mora played professionally for the universidad de guadalajara , cruz azul and monterrey .	mora was born in monterrey and professionally played for the universidad de guadalajara , cruz azul and guadalajara .	0
the smaller one of the two boats carries up to 24 cars , the larger 18 cars .	the larger of the two boats carries up to 24 cars , whilst the smaller one carries 18 cars .	0
the ritual of the celebration gradually received a distinctive character with a number of similar elements : ceremonial meetings , speeches , lectures , receptions and fireworks .	the ritual of the celebration gradually obtained a distinctive character with a number of similar elements : ceremonial meetings , speeches , lectures , receptions and fireworks .	1
when john iii died in 1378 , john ii inherited most of these possessions .	johannes iii died in 1378 , when john ii inherited most of these possessions .	1
pingding county is a county located in yangquan , people 's republic of china under the jurisdiction of the city of shanxi .	pingding county is a county in yangquan , people 's republic of china under the jurisdiction of the city of shanxi province .	1
it had also a yellow or white superciliary line and a white chin and a throat .	it also had a yellow or white superciliary line and a white chin and throat .	1
the flushing line was opened on april 21 , 1917 by queensboro plaza at 103rd street -- corona plaza , with a local station on 40th street .	the flushing line was opened from queensboro plaza to 103rd street -- corona plaza on april 21 , 1917 , with a local station at 40th street .	1
rolly tasker won the first australian sailing medal at the melbourne olympic games in 1956 , when he and john scott won a silver medal in their 12 m sharpie .	john scott won australia 's first sailing medal at the 1956 olympic games in melbourne when he and rolly tasker won a silver medal in their 12 m sharpie .	0
mhasad is a village in the palghar district of maharashtra , india . it is located in the dahanu taluka .	mhasad is a village in the palghar district of maharashtra , india . it is situated in dahanu taluka .	1
dharmapuram is a village near the town of srikakulam in ponduru mandal division in andhra pradesh , india .	srikakulam is a village near dharmapuram town in the ponduru mandal division in andhra pradesh , india .	0
on the north side of the administrative building the hangars were built 1 -- 4 , on the south side the hangars 5 -- 8 were built .	on the southern side of the administration building the hangars were built 1 -- 4 , on the north side the hangars 5 -- 8 were built .	0
he has a son , seamus , who is mentioned but never seen in the series .	he has a son , seamus , who is seen in the series but will never be mentioned .	0
in 1963 , vogel established bioforce ag in feusisberg in thurgau , switzerland . he died in 1996 in roggwil at the age of 94 .	in 1963 , vogel founded bioforce ag in feusisberg in thurgau , switzerland , and died in 1996 at the age of 94 in roggwil .	1
"their son marc appeared with tony on "" taxi "" in two episodes as brian sims ."	"her son marc appeared in two episodes with tony as "" brian sims "" on "" taxi "" ."	1
he was elected president of the assam football association and the assam cricket association for several terms ; he was also the vice-president of the assam sports council .	he has been elected president of the assam football association and the assam sports council for several terms , and he was also the vice-president of the assam cricket association .	0
the 2016 north carolina central university football team represented north carolina central eagles in the 2016 ncaa division i fcs football season .	the 2016 north carolina central university soccer team represents north carolina central eagles in the 2016 ncaa division i fcs football season .	1
"it is the fourth track and third single from their breakthrough "" smash "" ( 1994 ) ."	"it is the third track and fourth single from their breakthrough album "" smash "" ( 1994 ) ."	0
when blanchard later this year donated his farmland to the college , warren l. wheaton named the school after him and it was known as wheaton college .	when blanchard donated his farmland to the college later that year , warren l. wheaton renamed the school after him and it known as wheaton college .	1
the current line-up is johnny wilson ( guitar and vocals ) , forrest bartosh ( drums ) and chris fogal ( bass and background vocals ) .	the current line-up is johnny wilson on guitar and vocals , forrest bartosh on drums and chris fogal on bass and background vocals .	1
this can be written in explicitly trigonometric and hyperbolic form using the properties of the complex functions .	using the properties of the complex functions , this may be written in explicitly trigonometric and hyperbolic form .	1
living currently in konya for his university education with his two brothers , ali sarı is coached by ekrem boyalı .	ali sarı is currently living in konya for his university education with his two brothers , who are trained by ekrem boyalı .	1
the nest is on the ground in a low shrub . like most old world warblers , this insectivorous passerine is small .	the nest is located in a low shrub on the ground , and like most old world warblers , this small passerine is insect-eating .	0
the concurrent coordinator of the australian cyber security centre was the former deputy director of the australian signals directorate .	the simultaneous coordinator of the australian cyber security centre was the former deputy director of australian signals directorate .	1
like rest of the area in central luzon , there are two seasons in the area , the wet season and dry season .	like the rest of the area in central luzon there are two seasons in the area , the dry season and the rainy season .	1
during the gulf war , the npc organised the gulf crisis working group , a coalition of several groups that called	during the gulf war , the npc organised the gulf crisis working group , a coalition of several groups that :	1
robert maass was born in east orange , new jersey , to study german immigrants hedwig and clara maass .	robert maass was born in east orange , new jersey , to german immigrants hedwig and clara maass .	1
on 1 july the judge in madrid , rodrigo de arce , issued a death sentence against antonio pérez .	on 1 july , the judge in madrid , antonio pérez , issued a death penalty against rodrigo de arce .	0
in the november 1856 state elections , 81 americans , 31 democrats , and 8 republicans were elected to the assembly for the 1857 session .	at the state election in november 1856 , 81 americans , 31 democrats and 8 republicans were elected to the assembly for the session of 1857 .	1
shaffer creek is a tributary of the brush creek ( raystown branch juniata river ) in bedford county , pennsylvania , united states .	shaffer creek is a tributary of the raystown branch juniata river ( brush creek ) in bedford county , pennsylvania , united states .	1
lucy made her first appearance as palmer on 25 august 2014 .	lucy made her first performance as palmer on august 25 , 2014 .	1
the wing commander ps nara was killed in misfortune , while wing commander sv munje was injured .	wing commander ps nara was injured in the mishap , while wing commander sv munje was killed .	0
william armstrong was born in lincoln county , tennessee , on november 14 , 1819 , the son of john franklin armstrong and mary w. i. monroe .	william william armstrong was born on november 14 , 1819 in lincoln county , tennessee , the son of john franklin armstrong and mary w. i. monroe .	1
it was the third single of the group and their first release on silvertone records .	it was the first single to be released by the group and their third release on silvertone records .	0
the city is located in southern columbia county and is bordered to the southeast by schuylkill county .	the municipality is situated in southern schuylkill county and is bordered to the southeast by columbia county .	0
it is found in canada in northern ontario and possibly alberta .	it is found in alberta in northern canada and possibly in ontario .	0
wenzel render , a privileged imperial mason and monumental architect , was the first to die .	the first to die during the work was wenzel render , a monumental mason and privileged imperial architect .	0
the legacy of the aldenata , also known as the posley war series , is the fictional universe of one of the military science - fiction - series by john ringo .	the heritage of the aldenata , also known as the posleen war series , is the military universe of one of the fictional science - fiction - series by john ringo .	0
on 6 may 2016 , it was announced that palafox has signed the national premier soccer league at new york cosmos b .	on may 6 , 2016 it was announced that palafox signed to national premier soccer league b of the new york cosmos .	0
christy nockels was born in oklahoma as a pastor and piano teacher , but grew up in fort worth , texas .	christy nockels was born in oklahoma to a pastor and a piano teacher , but grew up in fort worth , texas .	1
he lived ten years in italy and won the classic bardolino race in turin , italy for six years in a row from 2001 to 2006 .	living in italy for ten years , he won the bardolino classic race in turin , italy for six years in a row , from 2001 to 2006 .	1
kuzmice is a village and municipality in the trebišov district in the košice region of eastern slovakia .	kuzmice is a village and municipality in the district of trebišov in the region of košice in eastern slovakia .	1
the new mexico senate is the upper house of new mexico state legislature .	the new mexico state legislature is the upper house of the new mexico senate .	0
it is currently being represented by senator christy zito , republican of rogerson , representative megan blanksma , republican of hammett , representative bert brackett and republican of hammett .	it is currently represented by senator christy zito , republican of rogerson , representative megan blanksma , republican of hammett , representative bert brackett and republican of hammett .	1
roberto oliveira is also known as roberto de oliveira ( born december 16 , 1980 in brazil ) , a brazilian footballer .	roberto de oliveira is also known as roberto oliveira ( born december 16 , 1980 in brazil ) is a brazilian footballer .	1
cr 183 is assigned to airport road , which connects ny 17b and ny 55 to sullivan county international airport .	sullivan county international airport , which connects ny 17b and ny 55 to airport road , is allocated cr 183 .	0
the thirteen colonies of the anglo-united states were all original possessions , and popular culture became a major foundation of american folk and former british music .	the thirteen colonies of the anglo united states were all original possessions , and popular culture became a major foundation for american folk and former british music .	1
the southern border of the municipality is also the northern border of the national park of lahemaa .	the northern border of this municipality is also the southern border of the lahemaa national park .	0
the winner of each semi-final ( best of 3 ) went to the gold medal race and the other two riders rose to the bronze medal race .	the winner of each semi-final ( best of 3 ) rose to the gold medal race , the other two drivers went to the bronze medal race .	0
"the case was featured in the 2004 bbc drama "" in denial of murder "" , in which wendy sewell played stephen downing and caroline catz played jason watkins ."	"the case was presented in 2004 in the bbc - drama "" in denial of murder "" , where wendy sewell stephen downing and caroline catz played jason watkins ."	0
below is the underlying phonetic system of mëranaw including sound features .	below is the underlying phonetic system of mëranaw , including the sound features .	1
omokoroa includes the urban area on the harbour side of state highway 2 , along with youngson road to plummers point road , and parts of old highway road .	omokoroa includes the urban area on the port side of the state highway 2 , together with youngson road to old highway road and parts of plummers point road .	0
general de gaulle on the other hand was less impressed , dismissing her recommendations and only half reading most of her reports .	on the other hand , general de gaulle was less impressed , rejected her recommendations and read only half most of her reports .	1
he died at his country residence of rosemore on the dunoon near holy loch on 15 september 1856 .	he died on 15 september 1856 in his country residence of rosemore at dunoon , near holy loch .	1
this would stop the element , but fade when the effect is 80 % complete ( with an opacity of 20 % ) .	this would fade the element but stop when the 80 % effect is complete ( with an opacity of 20 % ) .	0
